真实值,预测值
10.757000114022386,13.777668029379244
10.097499395100366,13.12436376953922
9.65849965885966,13.420657008720905
9.218499724829568,12.884356638035941
8.779499988588862,12.982887579935154
8.33950005455877,12.384309999322806
7.900499401546488,12.531659027642553
7.900499401546488,11.931827303514273
7.460499467516397,11.807961379113062
7.460499467516397,11.454280072818655
7.021499731275691,10.703817278128648
7.021499731275691,10.717306655097508
7.021499731275691,9.920047255311989
6.801500222646433,8.649155239460253
6.581999437754504,8.02974402478393
6.581999437754504,7.65098168171407
6.581999437754504,7.244427408318605
6.581999437754504,6.931022627671395
6.581999437754504,6.316706829414328
6.581999437754504,6.100012282316451
6.581999437754504,6.042155744928406
6.581999437754504,6.045033490905383
6.581999437754504,5.81684079470166
6.581999437754504,6.133118737467967
6.362500486405727,6.290334061488329
6.362500486405727,6.257726330074141
6.362500486405727,6.269286819647154
6.362500486405727,6.72235349894958
6.142500061004894,6.70899888740239
6.142500061004894,6.580566523781259
6.142500061004894,6.673759104793585
6.142500061004894,6.6635169327468216
6.142500061004894,6.549249606746041
5.92300019288454,6.633444074740197
5.92300019288454,6.668263975967206
5.92300019288454,6.368578681954425
5.92300019288454,6.357766277987405
5.703499407992611,6.402622077656585
5.703499407992611,6.402654164661744
5.703499407992611,6.17020948188866
5.483499899363354,6.153823106739729
5.263500390734095,6.339416178122741
5.263500390734095,5.870350918048019
5.263500390734095,5.9462137659597385
5.263500390734095,5.859881386650414
5.263500390734095,5.433475341548841
5.044000522613743,5.265324766170281
5.044000522613743,4.737574665588624
4.824500196107602,4.8333530008309795
4.604499770706768,5.330980279355123
4.604499770706768,5.291888222584082
4.384499803691722,5.230854154913717
4.384499803691722,5.463537198296554
4.16499993557137,5.229034363335412
3.9455000674510163,4.8389054278808565
3.9455000674510163,4.507481043522121
3.9455000674510163,4.938809693600877
4.16499993557137,4.799266516864749
4.604499770706768,4.740663727413862
5.263500390734095,4.7890064677722535
5.703499407992611,4.69082573261506
6.581999437754504,4.707284532718494
7.460499467516397,4.235788452810081
8.33950005455877,4.233382385808942
9.438500150230402,4.636157726768248
10.536999688621552,4.691608655540941
11.635500143784277,6.12878882531465
12.514499814055076,6.555193953644646
13.833000694618637,6.509985196918717
14.711500724380528,6.730470594483241
15.371000526530972,8.341540788086885
15.810500820052159,9.501324672788641
15.810500820052159,12.23905946114046
16.03000160494409,13.44627710718303
15.810500820052159,15.376754184941776
15.371000526530972,16.47412609429448
14.932000790290267,17.43388875655057
14.491999939488599,16.86532352702083
14.491999939488599,16.673456070971863
14.491999939488599,16.296655619074585
14.711999448117858,16.084591685206945
15.151499741639045,15.545927877399121
15.591000035160231,14.030940845586844
15.591000035160231,14.23073470868167
15.810500820052159,14.261791262589313
15.810500820052159,14.38053701773872
15.371000526530972,14.701982801878783
14.932000790290267,14.84059316353636
14.711999448117858,15.4371602640826
14.491999939488599,16.17651453758655
14.053000203247894,16.136282933746575
13.612999352446225,15.906070589760983
13.39350040109745,15.93896068682057
12.954000107576263,15.877052935838304
12.514499814055076,15.150163088681277
12.074999520533888,14.849610528757625
11.635500143784277,14.31283893748261
11.196499490771997,14.036874191226538
10.757000114022386,13.851917359317252
10.757000114022386,12.589675083284815
10.3174998205012,12.211009001230432
10.3174998205012,11.889314771993279
